id,text,label,sentiment
235,Just saw on the news: The Islamic Republic @BBCWorld just confirmed it: they want to wipe Israel off the map. Never forget #NeverAgain #Jerusalem,2,pro_israel
236,BREAKING: Both narratives exist. Both peoples have suffered. Dehumanising either side helps no one #Civilians,1,neutral
237,Can't sleep because 100 missiles fired at a country of 9 million people. This is an existential threat #IsraeliLives History will judge us.,2,pro_israel
238,RT if you agree: Media from both sides is showing you @ICRC what they want you to see. Think critically #StopTheWar #CeasefireNow The world is watching.,1,neutral
239,Reminder that Iran's supreme leader is a war criminal. The IRGC is a terrorist organisation #IronDome #IsraelDefends,2,pro_israel
240,Reminder that Western media calling Iran the aggressor while ignoring 30000 months of Gaza genocide #IsraelWarCrimes #Hezbollah RT this.,0,pro_iran
241,Woke up to see IDF pilots are the most disciplined military force in the world. Proud of them #TelAviv #Gaza,2,pro_israel
242,Reminder that Israel is the only democracy in the Middle East and they're being attacked by a theocratic regime #IsraelDefends #Hamas,2,pro_israel
243,THREAD: Iran only has 12 nuclear sites. Israel has hundreds of nukes and NEVER signed the NPT. Think about that #OperationTruePromise #FreePalestine,0,pro_iran
244,Just saw on the news: The Zionist project is built on stolen land. Resistance is legitimate #IsraelWarCrimes This needs to be said.,1,neutral
245,Honest question: The UN Security Council needs to convene immediately. Diplomacy is the only answer #OperationTruePromise #MiddleEastPeace,1,neutral
246,"BREAKING: Iran fired 56 drones at civilian areas. This is NOT a military operation, this is terrorism #IsraelWins Wake up world.",2,pro_israel
247,Israel assassinated an Iranian general and acted shocked @Iran_News_Today when Iran retaliated. Cause and effect #NoMoreWar #IranPower,0,pro_iran
248,Nobody is @Reuters talking about how Iran only has 170 nuclear sites. Israel has hundreds of nukes and NEVER signed the NPT. Think about that #PalestineWillBeFree #IranStrikes This needs to be said.,0,pro_iran
249,Palestine has been occupied for 75 years. Iran is the only country doing something about it #IslamicRepublic #IRGC Drop your thoughts below.,0,pro_iran
250,Unpopular opinion: 56 million people @ICRC in the region now live under the threat of escalation. Unacceptable #ConflictZone #HumanRights,1,neutral
251,My take: Media from both sides is showing you what they want you to see. Think critically #CeasefireNow #ConflictZone,1,neutral
252,My take: We have nuclear armed states posturing against each other. This is how WW3 actually starts #Gaza Share before it gets deleted.,1,neutral
253,This is insane. Khamenei thinks he can threaten Israel forever with no cost. Tonight Israel sent a different message #DefendIsrael RT this.,2,pro_israel
254,Unpopular opinion: The axis of resistance is growing stronger. Zionism will fall #PalestineWillBeFree #IsraeliAggression,0,pro_iran
255,My feed is split 50/50 between pro-Israel and pro-Iran. Everyone is certain they're right #IranIsraelWar Am I wrong??,1,neutral
256,THREAD: The people of Iran do not want this war. The regime does. Big difference #IsraelWarCrimes #CeasefireNow Share before it gets deleted.,1,neutral
257,For the record: The Muslim world @khamenei_ir is waking up. Israel's days of impunity are over #IranPower #IranStrikes The world is watching.,0,pro_iran
258,Woke up to see Every Iranian missile that targets Tel Aviv is a war crime under international law #IranIsMissileing,2,pro_israel
259,For the record: Every Iranian drone is a @khamenei_ir response to an Israeli bomb on Palestinian children #Gaza #IslamicRepublic,1,neutral
260,Hot take: The Islamic Republic just confirmed it: they want to wipe Israel off the map. Never forget #IranIsMissileing #IranAttack,2,pro_israel
261,"RT if you agree: Operation True Promise wasn't random. It was a calculated, legal response to Israeli aggression #DeathToIsrael",1,neutral
262,Can't sleep because Palestine has been occupied for 75 years. Iran is the only country doing something about it #GenocideInGaza #Tehran,0,pro_iran
263,For the @ILDefense record: Iron Dome just saved thousands of Israeli lives tonight. Hat tip to the engineers and pilots #IsraeliLives The world is watching.,2,pro_israel
264,RT if you agree: Every Iranian missile that targets Tel Aviv is a war crime under international law #IsraelDefends The world is watching.,0,pro_iran
265,I genuinely don't know who is right anymore. All I know is people are dying #Zionism #NoMoreWar,1,neutral
266,Reminder that Jordan and Saudi helping intercept Iranian missiles. Arab nations protecting Israel. Historic #Hamas,2,pro_israel
267,My take: IDF pilots are the most disciplined military force in the world. Proud of them #IsraelWins #MiddleEast 🧵,2,pro_israel
268,Every Twitter expert has suddenly become a Middle East foreign policy analyst tonight #Hamas 🧵,1,neutral
269,Imagine being a regular @Guardian Iranian just trying to live your life while your govt fires missiles #MiddleEastCrisis #Diplomacy Wake up world.,1,neutral
270,Am I the only one who thinks Israeli hospitals treating patients in underground bunkers rn. Because of Iran #Gaza,2,pro_israel
271,Real talk: Hospitals in the region @AlJazeera are overwhelmed. Doctors are heroes. Politicians are the problem #MiddleEastPeace Drop your thoughts below.,1,neutral
272,"Am I the only one who thinks If any other country was hit by 186 missiles, the whole world would be screaming. Antisemitism is real #SaveCivilians",2,pro_israel
273,Imagine being a regular Iranian just trying to live your life while your govt fires missiles #SaveCivilians #WarCrimes The world is watching.,1,neutral
274,Real talk: The Muslim world is waking up. Israel's days of impunity are over #Iran #Resistance This needs to be said.,0,pro_iran
275,Hot take: Israel is the only @IsraeliPM democracy in the Middle East and they're being attacked by a theocratic regime #HumanitarianCrisis #IranAttack Praying for all civilians.,2,pro_israel
276,Both sides claiming victory while civilians on all sides suffer. When does it end #SaveCivilians #UNSecurity,1,neutral
277,THREAD: Palestine has been occupied for 75 years. Iran is the only country doing something about it #Gaza #GenocideInGaza The world is watching.,0,pro_iran
278,Just saw on the news: Iran @netanyahu attacking Israel directly is a massive escalation. The regime must face consequences #Diplomacy #IsraelWins,2,pro_israel
279,Iran's supreme leader is a war criminal. The IRGC is a terrorist organisation #IranAttack #NeverAgain,2,pro_israel
280,Can't sleep because My @BBCWorld feed is split 50/50 between pro-Israel and pro-Iran. Everyone is certain they're right #CeasefireNow Share before it gets deleted.,1,neutral
281,Hospitals in the region are overwhelmed. Doctors are heroes. Politicians are the problem #StopTheWar,1,neutral
282,October 7 was the deadliest day for Jews since the Holocaust. And now Iran openly attacks. Enough #UNSecurity #Zionism Am I wrong??,2,pro_israel
283,My take: 100 missiles fired at a country of @ILDefense 9 million people. This is an existential threat #IDF Drop your thoughts below.,2,pro_israel
284,Reminder that The IRGC successfully penetrated @IRGC_Official Israeli airspace. The Iron Dome has weaknesses #Gaza #DeathToIsrael 🧵,0,pro_iran
285,For the @ICRC record: Ceasefire. Now. Both sides. No conditions. People are dying #HumanitarianCrisis #StopTheWar,1,neutral
286,My feed is split 50/50 between pro-Israel and pro-Iran. Everyone is certain they're right #StopTheWar,0,pro_iran
287,Can't sleep because Netanyahu bombed an Iranian embassy. An EMBASSY. And Iran is called the aggressor #Resistance 🧵,0,pro_iran
288,"Nobody is talking about how Iran's proxies — Hamas, Hezbollah, Houthis — all funded by Tehran. Connect the dots people #IranAttack #Jerusalem Wake up world.",0,pro_iran
289,Every single country that cheers for Iran cheering on a terrorist state. Wake up #Zionism #Hamas,2,pro_israel
290,Every Twitter expert has suddenly become a Middle East foreign policy analyst tonight #IslamicRepublic History will judge us.,1,neutral
291,Am I the only one who thinks Every Iranian drone is a response to an Israeli bomb on Palestinian children #HumanRights #OperationTruePromise,0,pro_iran
292,"This is insane. Hezbollah, @Guardian Hamas, and Iran are not terrorists. They are a resistance movement #Hezbollah Wake up world.",0,pro_iran
293,We have nuclear armed states posturing against each other. This is how WW3 actually starts #PeaceNotWar,1,neutral
294,Real talk: 30000 missiles fired at a country of 9 million people. This is an existential threat #StandWithIsrael 🧵,2,pro_israel
295,Hard truth: Every single country that cheers for Iran cheering on a terrorist state. Wake up #IsraelDefends #IranIsMissileing Share before it gets deleted.,2,pro_israel
296,Free Palestine means holding Israel @Reuters accountable. Iran understands that #Iran Am I wrong??,0,pro_iran
297,Real talk: Iran's nuclear program is the REAL threat to world peace. Not Israel #IranAttack,2,pro_israel
298,"If any other country was hit by 100 missiles, the whole world would be screaming. Antisemitism is real #Israel",2,pro_israel
299,Iran attacking @Reuters Israel directly is a massive escalation. The regime must face consequences #Mossad #DefendIsrael Retweet if you agree.,2,pro_israel
300,BREAKING: The Islamic @UN Republic just confirmed it: they want to wipe Israel off the map. Never forget #Gaza #MiddleEast Thoughts?,2,pro_israel
301,RT if you agree: I genuinely don't know who @amnesty is right anymore. All I know is people are dying #UNSecurity #GlobalPeace,1,neutral
302,THREAD: @IsraelMFA Watching Iron Dome intercept missiles live on TV. The technology is insane. Praying for Israel #Zionism,2,pro_israel
303,"Hard truth: This is @CNN not about religion. This is about geopolitics, oil, and power. Wake up #IsraelWarCrimes #GlobalPeace",0,pro_iran
304,International law gives @Iran_News_Today occupied peoples the right to resist. Full stop #OperationTruePromise #DeathToIsrael The world is watching.,1,neutral
305,Real talk: The Abraham Accords gave us hope. Iran is trying to destroy that hope with missiles #IronDome,1,neutral
306,Hot take: @MSF We are literally watching the world edge toward a regional war in real time #HumanRights #InnocentLives,1,neutral
307,For the record: Children in Gaza don't care about geopolitics. They just want to sleep without bombs #IDF #IranIsraelWar,1,neutral
308,Real talk: Netanyahu bombed an Iranian embassy. @BBCWorld An EMBASSY. And Iran is called the aggressor #PeaceNotWar Thoughts?,0,pro_iran
309,"The humanitarian corridor must be opened. Food, water, medicine first. Politics later #PeaceNotWar #ConflictZone",1,neutral
310,Hard truth: The Middle East has been a powder keg for 100 years. This is not new. This is history #IsraelUnderAttack Share before it gets deleted.,1,neutral
311,Real talk: @MSF 170 journalists have been killed covering this conflict. That alone should terrify you #HumanitarianCrisis #Civilians 🧵,0,pro_iran
312,Can't sleep because IDF @ICRC response to Iran was PRECISE and PROPORTIONAL. That's what defense looks like #Israel,2,pro_israel
313,For the record: The IRGC @IRNAenglish successfully penetrated Israeli airspace. The Iron Dome has weaknesses #IsraelWarCrimes #Palestine,0,pro_iran
314,Unpopular opinion: The Zionist regime killed Iranian diplomats on Syrian soil first. Iran had every right to respond #IRGC,0,pro_iran
